-3.1416,3.02
-3.1361,2.96
-3.1307,2.96
-3.1252,0
-3.1198,0
-3.1143,0
-3.1089,0
-3.1034,0
-3.098,0
-3.0925,0
-3.0871,0
-3.0816,0
-3.0761,0
-3.0707,0
-3.0652,0
-3.0598,0
-3.0543,0
-3.0489,0
-3.0434,0
-3.038,2.404
-3.0325,2.404
-3.0271,2.404
-3.0216,2.404
-3.0161,2.368
-3.0107,2.368
-3.0052,2.316
-2.9998,2.316
-2.9943,2.316
-2.9889,2.28
-2.9834,2.28
-2.978,2.252
-2.9725,2.252
-2.9671,2.224
-2.9616,2.184
-2.9562,2.184
-2.9507,2.152
-2.9452,2.152
-2.9398,2.124
-2.9343,2.124
-2.9289,2.096
-2.9234,2.096
-2.918,2.068
-2.9125,2.068
-2.9071,1.994
-2.9016,1.994
-2.8962,1.994
-2.8907,1.99
-2.8852,1.99
-2.8798,1.964
-2.8743,1.964
-2.8689,1.942
-2.8634,1.942
-2.858,1.942
-2.8525,1.942
-2.8471,0
-2.8416,0
-2.8362,0
-2.8307,0
-2.8253,0
-2.8198,0
-2.8143,0
-2.8089,0
-2.8034,0
-2.798,0
-2.7925,0
-2.7871,0
-2.7816,0
-2.7762,0
-2.7707,0
-2.7653,0
-2.7598,0.516
-2.7543,0.516
-2.7489,0.516
-2.7434,0.516
-2.738,0
-2.7325,0
-2.7271,0
-2.7216,0
-2.7162,0
-2.7107,0
-2.7053,0
-2.6998,0
-2.6944,0
-2.6889,0
-2.6834,0.403
-2.678,0.403
-2.6725,0.403
-2.6671,0.403
-2.6616,0.399
-2.6562,0.399
-2.6507,0.395
-2.6453,0.395
-2.6398,0.392
-2.6344,0.392
-2.6289,0.389
-2.6234,0.387
-2.618,0.387
-2.6125,0.384
-2.6071,0.384
-2.6016,0.382
-2.5962,0.382
-2.5907,0.38
-2.5853,0.38
-2.5798,0.378
-2.5744,0.381
-2.5689,0.381
-2.5635,0.381
-2.558,0.384
-2.5525,0.384
-2.5471,0.384
-2.5416,0.386
-2.5362,0.386
-2.5307,0.39
-2.5253,0.39
-2.5198,0.39
-2.5144,0.39
-2.5089,0.387
-2.5035,0.387
-2.498,0.388
-2.4925,0.388
-2.4871,0.408
-2.4816,0.408
-2.4762,0
-2.4707,0
-2.4653,0
-2.4598,0.433
-2.4544,0.433
-2.4489,0.433
-2.4435,0.433
-2.438,0.456
-2.4326,0.456
-2.4271,0.456
-2.4216,0.456
-2.4162,0.497
-2.4107,0.497
-2.4053,0.5
-2.3998,0.5
-2.3944,0.5
-2.3889,0.5
-2.3835,0.505
-2.378,0.505
-2.3726,0.507
-2.3671,0.507
-2.3616,0
-2.3562,0.562
-2.3507,0.562
-2.3453,0.562
-2.3398,0.562
-2.3344,0.566
-2.3289,0.566
-2.3235,0.566
-2.318,0.566
-2.3126,0.576
-2.3071,0.576
-2.3017,0
-2.2962,0
-2.2907,0.65
-2.2853,0.65
-2.2798,0.65
-2.2744,0.65
-2.2689,0.658
-2.2635,0.658
-2.258,0.672
-2.2526,0.672
-2.2471,0.71
-2.2417,0.71
-2.2362,0
-2.2307,0
-2.2253,0
-2.2198,0
-2.2144,0
-2.2089,0
-2.2035,0
-2.198,0
-2.1926,7.128
-2.1871,7.128
-2.1817,7.128
-2.1762,7.128
-2.1708,7.136
-2.1653,7.136
-2.1598,7.136
-2.1544,7.104
-2.1489,7.104
-2.1435,7.064
-2.138,7.064
-2.1326,7.032
-2.1271,7.032
-2.1217,7.024
-2.1162,7.024
-2.1108,7.056
-2.1053,7.056
-2.0998,7.072
-2.0944,7.072
-2.0889,7.072
-2.0835,7.064
-2.078,7.064
-2.0726,7.048
-2.0671,7.048
-2.0617,7.032
-2.0562,7.032
-2.0508,7.032
-2.0453,7.032
-2.0399,7.048
-2.0344,7.048
-2.0289,7.04
-2.0235,7.04
-2.018,7.032
-2.0126,7.032
-2.0071,6.824
-2.0017,6.824
-1.9962,6.824
-1.9908,0
-1.9853,0
-1.9799,0
-1.9744,0
-1.9689,0
-1.9635,0
-1.958,0
-1.9526,0
-1.9471,6.52
-1.9417,6.52
-1.9362,6.52
-1.9308,6.52
-1.9253,0
-1.9199,6.544
-1.9144,6.544
-1.909,6.544
-1.9035,6.544
-1.898,6.6
-1.8926,6.6
-1.8871,6.624
-1.8817,6.624
-1.8762,6.616
-1.8708,6.616
-1.8653,6.632
-1.8599,6.632
-1.8544,6.608
-1.849,6.608
-1.8435,0
-1.838,0
-1.8326,0
-1.8271,0
-1.8217,0
-1.8162,0
-1.8108,1.214
-1.8053,1.214
-1.7999,1.214
-1.7944,1.214
-1.789,1.228
-1.7835,1.228
-1.7781,0
-1.7726,2.428
-1.7671,2.428
-1.7617,2.428
-1.7562,2.428
-1.7508,2.384
-1.7453,2.384
-1.7399,2.384
-1.7344,2.384
-1.729,2.356
-1.7235,2.356
-1.7181,2.34
-1.7126,2.34
-1.7072,2.328
-1.7017,2.328
-1.6962,2.32
-1.6908,2.316
-1.6853,2.316
-1.6799,2.32
-1.6744,2.32
-1.669,2.324
-1.6635,2.324
-1.6581,2.332
-1.6526,2.332
-1.6472,2.348
-1.6417,2.348
-1.6362,2.368
-1.6308,2.368
-1.6253,2.404
-1.6199,2.404
-1.6144,2.576
-1.609,2.576
-1.6035,2.576
-1.5981,2.576
-1.5926,2.512
-1.5872,2.452
-1.5817,2.452
-1.5763,2.4
-1.5708,2.4
-1.5653,2.352
-1.5599,2.352
-1.5544,2.172
-1.549,2.172
-1.5435,2.172
-1.5381,0
-1.5326,0
-1.5272,2.124
-1.5217,2.124
-1.5163,2.124
-1.5108,2.124
-1.5053,2.08
-1.4999,2.08
-1.4944,2.048
-1.489,2.048
-1.4835,2.032
-1.4781,2.032
-1.4726,0
-1.4672,0
-1.4617,0
-1.4563,0
-1.4508,0
-1.4454,0
-1.4399,0
-1.4344,0
-1.429,0
-1.4235,0
-1.4181,0
-1.4126,0
-1.4072,0
-1.4017,0
-1.3963,0
-1.3908,0
-1.3854,0
-1.3799,0
-1.3744,0
-1.369,0
-1.3635,0
-1.3581,0
-1.3526,0
-1.3472,0
-1.3417,0
-1.3363,0
-1.3308,0
-1.3254,0
-1.3199,0
-1.3145,0
-1.309,0
-1.3035,0
-1.2981,0
-1.2926,0
-1.2872,0
-1.2817,0
-1.2763,0
-1.2708,0
-1.2654,0
-1.2599,0
-1.2545,0
-1.249,0
-1.2435,0
-1.2381,0
-1.2326,0
-1.2272,0
-1.2217,0
-1.2163,0
-1.2108,0
-1.2054,0
-1.1999,0
-1.1945,0
-1.189,0
-1.1836,0
-1.1781,0
-1.1726,0
-1.1672,0
-1.1617,0
-1.1563,0
-1.1508,0
-1.1454,0
-1.1399,0
-1.1345,0
-1.129,0
-1.1236,0
-1.1181,0
-1.1126,0
-1.1072,0
-1.1017,0
-1.0963,0
-1.0908,0
-1.0854,0
-1.0799,0
-1.0745,0
-1.069,0
-1.0636,0
-1.0581,11.448
-1.0527,11.448
-1.0472,11.448
-1.0417,11.448
-1.0363,0
-1.0308,0
-1.0254,0
-1.0199,0
-1.0145,0
-1.009,0
-1.0036,2.224
-0.9981,2.224
-0.9927,2.224
-0.9872,2.224
-0.9817,2.2
-0.9763,2.2
-0.9708,2.18
-0.9654,2.18
-0.9599,2.16
-0.9545,2.144
-0.949,2.144
-0.9436,2.132
-0.9381,2.132
-0.9327,2.12
-0.9272,2.12
-0.9218,2.108
-0.9163,2.108
-0.9108,2.096
-0.9054,2.096
-0.8999,2.092
-0.8945,2.092
-0.889,2.092
-0.8836,2.088
-0.8781,2.088
-0.8727,2.092
-0.8672,2.092
-0.8618,2.092
-0.8563,2.092
-0.8508,2.096
-0.8454,2.096
-0.8399,2.104
-0.8345,2.104
-0.829,2.12
-0.8236,2.12
-0.8181,0
-0.8127,0
-0.8072,0
-0.8018,0
-0.7963,0
-0.7909,0
-0.7854,0
-0.7799,0
-0.7745,0
-0.769,0
-0.7636,0
-0.7581,0
-0.7527,0
-0.7472,0
-0.7418,0
-0.7363,0
-0.7309,0
-0.7254,0
-0.7199,9.8
-0.7145,9.8
-0.709,9.8
-0.7036,9.8
-0.6981,9.632
-0.6927,9.632
-0.6872,9.632
-0.6818,9.632
-0.6763,9.608
-0.6709,9.576
-0.6654,9.576
-0.66,0
-0.6545,0
-0.649,0
-0.6436,0
-0.6381,0
-0.6327,0
-0.6272,0
-0.6218,0
-0.6163,0
-0.6109,0
-0.6054,1.928
-0.6,1.928
-0.5945,1.928
-0.589,1.928
-0.5836,0
-0.5781,1.896
-0.5727,1.896
-0.5672,1.896
-0.5618,1.896
-0.5563,1.878
-0.5509,1.878
-0.5454,1.868
-0.54,1.868
-0.5345,1.864
-0.5291,1.864
-0.5236,1.864
-0.5181,1.858
-0.5127,1.858
-0.5072,1.852
-0.5018,1.852
-0.4963,1.852
-0.4909,1.852
-0.4854,1.852
-0.48,1.852
-0.4745,1.854
-0.4691,1.854
-0.4636,1.852
-0.4581,1.852
-0.4527,1.852
-0.4472,1.852
-0.4418,1.854
-0.4363,1.856
-0.4309,1.856
-0.4254,1.858
-0.42,1.858
-0.4145,1.86
-0.4091,1.86
-0.4036,1.864
-0.3982,1.864
-0.3927,1.872
-0.3872,1.872
-0.3818,1.882
-0.3763,1.882
-0.3709,1.892
-0.3654,1.892
-0.36,1.914
-0.3545,1.914
-0.3491,1.948
-0.3436,0
-0.3382,0
-0.3327,0
-0.3272,0
-0.3218,0
-0.3163,0
-0.3109,0
-0.3054,0
-0.3,2.324
-0.2945,2.324
-0.2891,2.324
-0.2836,2.324
-0.2782,2.296
-0.2727,2.296
-0.2673,2.28
-0.2618,2.28
-0.2563,2.184
-0.2509,2.184
-0.2454,2.188
-0.24,2.188
-0.2345,2.188
-0.2291,2.192
-0.2236,2.192
-0.2182,2.204
-0.2127,2.204
-0.2073,2.22
-0.2018,2.22
-0.1963,2.24
-0.1909,2.24
-0.1854,0
-0.18,10.224
-0.1745,10.224
-0.1691,10.224
-0.1636,10.224
-0.1582,10.224
-0.1527,10.224
-0.1473,10.248
-0.1418,10.248
-0.1364,10.296
-0.1309,10.296
-0.1254,10.416
-0.12,10.416
-0.1145,10.52
-0.1091,0
-0.1036,0
-0.0982,0
-0.0927,0
-0.0873,0
-0.0818,0
-0.0764,9.744
-0.0709,9.744
-0.0654,9.744
-0.06,9.744
-0.0545,9.8
-0.0491,9.8
-0.0436,9.848
-0.0382,9.848
-0.0327,9.88
-0.0273,9.936
-0.0218,9.936
-0.0164,9.96
-0.0109,9.96
-0.0055,9.992
0.0,9.992
0.0055,10.072
0.0109,10.072
0.0164,10.296
0.0218,10.296
0.0273,10.296
0.0327,10.296
0.0382,0
0.0436,15.488
0.0491,15.488
0.0545,15.488
0.06,15.488
0.0654,0
0.0709,0
0.0764,0
0.0818,0
0.0873,0
0.0927,0
0.0982,0
0.1036,6.208
0.1091,6.208
0.1145,6.208
0.12,6.208
0.1254,6.184
0.1309,6.184
0.1364,6.184
0.1418,6.184
0.1473,6.152
0.1527,6.152
0.1582,6.056
0.1636,5.96
0.1691,5.96
0.1745,0
0.18,0
0.1854,0
0.1909,0
0.1963,0
0.2018,0
0.2073,0
0.2127,0
0.2182,0
0.2236,0
0.2291,0
0.2345,0
0.24,0
0.2454,0
0.2509,0
0.2563,0
0.2618,0
0.2673,0
0.2727,0
0.2782,0
0.2836,0
0.2891,0
0.2945,0
0.3,0
0.3054,0
0.3109,0
0.3163,0
0.3218,0
0.3272,0
0.3327,0
0.3382,0
0.3436,0
0.3491,0
0.3545,0
0.36,0
0.3654,0
0.3709,0
0.3763,3.82
0.3818,3.82
0.3872,3.82
0.3927,3.82
0.3982,3.772
0.4036,3.772
0.4091,3.736
0.4145,3.736
0.42,3.704
0.4254,3.704
0.4309,3.676
0.4363,3.676
0.4418,3.656
0.4472,3.624
0.4527,3.624
0.4581,3.58
0.4636,3.58
0.4691,3.54
0.4745,3.54
0.48,3.516
0.4854,3.516
0.4909,3.5
0.4963,3.5
0.5018,3.476
